year,standard_week,pest_count,collection_type,temp_max,temp_min,rh_morning,rh_evening,rainfall,wind_speed,sunshine_hours,evaporation,pest_name,location,crop,Pest/Disease,temp_mean,diurnal_temp_range,gdd,rh_mean,rh_differential,high_humidity_persistence,vpd_kpa,week_sin,week_cos,temp_mean_lag1,temp_mean_lag2,rh_mean_lag1,rh_mean_lag2,rainfall_lag1,rainfall_lag2,gdd_lag1,gdd_lag2,pest_count_lag1,pest_count_lag2,outbreak_current,risk_category,outbreak_next_week
1986,17,3.2,Unknown,41.2,23.9,39.3,17.0,0.0,8.8,11.8,11.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),32.55,17.3,22.55,28.15,22.3,0,3.524,0.8855,-0.4647,33.1,33.7,28.15,23.0,0.0,0.0,23.1,23.7,3.2,3.2,0,1,0
1986,18,3.2,Unknown,42.1,25.3,51.3,18.3,0.0,9.0,10.6,12.2,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),33.7,16.8,23.7,34.8,33.0,0,3.411,0.823,-0.5681,32.55,33.1,28.15,28.15,0.0,0.0,22.55,23.1,3.2,3.2,0,1,0
1986,19,3.2,Unknown,42.6,25.5,40.9,17.6,0.0,11.3,10.9,14.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),34.05,17.1,24.05,29.25,23.3,0,3.774,0.7485,-0.6631,33.7,32.55,34.8,28.15,0.0,0.0,23.7,22.55,3.2,3.2,0,1,0
1986,20,3.2,Unknown,43.4,25.9,53.1,19.9,0.0,19.5,11.7,17.6,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),34.65,17.5,24.65,36.5,33.2,0,3.502,0.6631,-0.7485,34.05,33.7,29.25,34.8,0.0,0.0,24.05,23.7,3.2,3.2,0,1,0
1986,21,3.2,Unknown,41.9,26.1,47.3,19.9,0.0,12.9,11.5,15.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),34.0,15.8,24.0,33.6,27.4,0,3.532,0.5681,-0.823,34.65,34.05,36.5,29.25,0.0,0.0,24.65,24.05,3.2,3.2,0,1,0
1986,22,3.2,Unknown,40.3,25.3,56.7,29.3,15.1,12.8,9.5,14.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),32.8,15.0,22.8,43.0,27.4,0,2.835,0.4647,-0.8855,34.0,34.65,33.6,36.5,0.0,0.0,24.0,24.65,3.2,3.2,0,1,0
1986,23,3.2,Unknown,39.6,24.4,69.0,35.7,35.5,15.4,8.5,9.6,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),32.0,15.2,22.0,52.35,33.3,0,2.266,0.3546,-0.935,32.8,34.0,43.0,33.6,15.1,0.0,22.8,24.0,3.2,3.2,0,1,0
1986,24,3.2,Unknown,35.2,23.4,83.6,44.4,56.2,15.2,6.9,7.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),29.3,11.8,19.3,64.0,39.2,0,1.467,0.2393,-0.9709,32.0,32.8,52.35,43.0,35.5,15.1,22.0,22.8,3.2,3.2,0,1,0
1986,25,3.2,Unknown,31.6,23.3,81.7,60.0,11.6,15.6,2.7,4.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.45,8.3,17.45,70.85,21.7,0,1.067,0.1205,-0.9927,29.3,32.0,64.0,52.35,56.2,35.5,19.3,22.0,3.2,3.2,0,1,0
1986,26,3.2,Unknown,31.9,23.3,77.6,51.0,5.2,17.2,2.7,6.5,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.6,8.6,17.6,64.3,26.6,0,1.318,-0.0,-1.0,27.45,29.3,70.85,64.0,11.6,56.2,17.45,19.3,3.2,3.2,0,1,0
1986,27,3.2,Unknown,36.5,24.7,71.0,38.1,0.0,17.1,7.1,11.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),30.6,11.8,20.6,54.55,32.9,0,1.996,-0.1205,-0.9927,27.6,27.45,64.3,70.85,5.2,11.6,17.6,17.45,3.2,3.2,0,1,0
1986,28,3.2,Unknown,34.8,24.4,71.0,53.3,17.6,18.1,4.3,7.5,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),29.6,10.4,19.6,62.15,17.7,0,1.569,-0.2393,-0.9709,30.6,27.6,54.55,64.3,0.0,5.2,20.6,17.6,3.2,3.2,0,1,0
1986,29,3.2,Unknown,28.5,22.7,89.7,75.7,125.6,19.0,1.6,3.4,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),25.6,5.8,15.6,82.7,14.0,1,0.568,-0.3546,-0.935,29.6,30.6,62.15,54.55,17.6,0.0,19.6,20.6,3.2,3.2,0,1,0
1986,30,3.2,Unknown,29.9,21.9,85.9,51.0,28.2,15.2,7.1,4.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),25.9,8.0,15.9,68.45,34.9,0,1.054,-0.4647,-0.8855,25.6,29.6,82.7,62.15,125.6,17.6,15.6,19.6,3.2,3.2,0,1,0
1986,31,3.2,Unknown,33.0,23.5,83.6,54.9,11.2,13.0,8.3,6.6,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.25,9.5,18.25,69.25,28.7,0,1.179,-0.5681,-0.823,25.9,25.6,68.45,82.7,28.2,125.6,15.9,15.6,3.2,3.2,0,1,0
1986,32,3.2,Unknown,29.5,22.6,91.4,75.1,113.4,13.5,2.0,2.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),26.05,6.9,16.05,83.25,16.3,1,0.565,-0.6631,-0.7485,28.25,25.9,69.25,68.45,11.2,28.2,18.25,15.9,3.2,3.2,0,1,0
1986,33,3.2,Unknown,29.1,21.9,86.6,66.0,24.4,18.5,5.8,4.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),25.5,7.2,15.5,76.3,20.6,1,0.773,-0.7485,-0.6631,26.05,28.25,83.25,69.25,113.4,11.2,16.05,18.25,3.2,3.2,0,1,0
1986,34,0.1,Unknown,31.9,21.6,85.3,46.1,1.0,12.9,7.4,7.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),26.75,10.3,16.75,65.7,39.2,0,1.205,-0.823,-0.5681,25.5,26.05,76.3,83.25,24.4,113.4,15.5,16.05,3.2,3.2,0,0,0
1986,35,0.1,Unknown,33.3,21.7,79.3,46.3,5.5,8.2,10.7,7.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.5,11.6,17.5,62.8,33.0,0,1.366,-0.8855,-0.4647,26.75,25.5,65.7,76.3,1.0,24.4,16.75,15.5,0.1,3.2,0,0,0
1986,36,1.16,Unknown,32.3,22.1,83.3,48.6,11.2,8.7,7.6,6.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.2,10.2,17.2,65.95,34.7,0,1.228,-0.935,-0.3546,27.5,26.75,62.8,65.7,5.5,1.0,17.5,16.75,0.1,0.1,0,0,0
1986,37,1.33,Unknown,32.5,22.3,77.4,49.4,5.4,8.6,6.1,6.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.4,10.2,17.4,63.4,28.0,0,1.336,-0.9709,-0.2393,27.2,27.5,65.95,62.8,11.2,5.5,17.2,17.5,1.16,0.1,0,0,0
1986,38,2.0,Unknown,34.0,22.9,84.1,55.7,53.0,6.7,8.7,6.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.45,11.1,18.45,69.9,28.4,0,1.168,-0.9927,-0.1205,27.4,27.2,63.4,65.95,5.4,11.2,17.4,17.2,1.33,1.16,0,1,0
1986,39,1.36,Unknown,34.9,21.7,82.7,42.0,13.0,6.2,10.7,7.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.3,13.2,18.3,62.35,40.7,0,1.448,-1.0,-0.0,28.45,27.4,69.9,63.4,53.0,5.4,18.45,17.4,2.0,1.33,0,0,0
1986,40,1.2,Unknown,34.8,21.6,77.1,40.6,0.0,5.7,10.3,6.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.2,13.2,18.2,58.85,36.5,0,1.574,-0.9927,0.1205,28.3,28.45,62.35,69.9,13.0,53.0,18.3,18.45,1.36,2.0,0,0,0
1986,41,2.26,Unknown,37.1,19.2,63.0,19.7,0.0,4.1,11.2,7.7,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.15,17.9,18.15,41.35,43.3,0,2.236,-0.9709,0.2393,28.2,28.3,58.85,62.35,0.0,13.0,18.2,18.3,1.2,1.36,0,1,0
1986,42,0.96,Unknown,36.9,18.6,53.9,20.0,0.0,4.7,10.9,8.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.75,18.3,17.75,36.95,33.9,0,2.349,-0.935,0.3546,28.15,28.2,41.35,58.85,0.0,0.0,18.15,18.2,2.26,1.2,0,0,0
1986,43,0.83,Unknown,34.3,14.8,59.3,22.0,0.0,5.0,11.5,7.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),24.55,19.5,14.55,40.65,37.3,0,1.83,-0.8855,0.4647,27.75,28.15,36.95,41.35,0.0,0.0,17.75,18.15,0.96,2.26,0,0,0
1986,44,1.56,Unknown,32.8,17.2,57.4,29.3,0.0,7.6,10.6,8.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),25.0,15.6,15.0,43.35,28.1,0,1.794,-0.823,0.5681,24.55,27.75,40.65,36.95,0.0,0.0,14.55,17.75,0.83,0.96,0,1,0
1986,45,0.5,Unknown,31.8,20.2,86.1,47.6,11.8,6.7,10.5,4.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),26.0,11.6,16.0,66.85,38.5,0,1.114,-0.7485,0.6631,25.0,24.55,43.35,40.65,0.0,0.0,15.0,14.55,1.56,0.83,0,0,0
1986,46,1.03,Unknown,33.9,14.9,64.0,25.6,0.0,4.2,11.1,6.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),24.4,19.0,14.4,44.8,38.4,0,1.687,-0.6631,0.7485,26.0,25.0,66.85,43.35,11.8,0.0,16.0,15.0,0.5,1.56,0,0,0
1986,47,0.53,Unknown,31.3,10.2,64.7,19.9,0.0,5.0,11.1,6.3,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),20.75,21.1,10.75,42.3,44.8,0,1.413,-0.5681,0.823,24.4,26.0,44.8,66.85,0.0,11.8,14.4,16.0,1.03,0.5,0,0,0
1986,48,0.6,Unknown,30.8,11.0,66.6,25.6,0.0,6.1,10.8,5.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),20.9,19.8,10.9,46.1,41.0,0,1.332,-0.4647,0.8855,20.75,24.4,42.3,44.8,0.0,0.0,10.75,14.4,0.53,1.03,0,0,0
1986,49,0.6,Unknown,30.7,8.8,63.7,30.7,0.0,5.5,10.9,5.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),19.75,21.9,9.75,47.2,33.0,0,1.216,-0.3546,0.935,20.9,20.75,46.1,42.3,0.0,0.0,10.9,10.75,0.6,0.53,0,0,0
1986,50,0.6,Unknown,31.3,16.1,73.4,48.3,5.8,6.2,10.0,5.3,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),23.7,15.2,13.7,60.85,25.1,0,1.147,-0.2393,0.9709,19.75,20.9,47.2,46.1,0.0,0.0,9.75,10.9,0.6,0.6,0,0,0
1986,51,0.6,Unknown,31.7,13.6,67.9,53.0,0.0,6.1,10.7,6.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),22.65,18.1,12.65,60.45,14.9,0,1.088,-0.1205,0.9927,23.7,19.75,60.85,47.2,5.8,0.0,13.7,9.75,0.6,0.6,0,0,0
1986,52,0.6,Unknown,25.8,13.4,91.3,58.5,48.2,7.4,8.1,3.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),19.6,12.4,9.6,74.9,32.8,0,0.573,0.0,1.0,22.65,23.7,60.45,60.85,0.0,5.8,12.65,13.7,0.6,0.6,0,0,0
1987,1,0.6,Unknown,28.5,10.2,82.1,30.9,0.0,4.6,11.0,4.7,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),19.35,18.3,9.35,56.5,51.2,0,0.977,0.1205,0.9927,19.6,22.65,74.9,60.45,48.2,0.0,9.6,12.65,0.6,0.6,0,0,0
1987,2,0.6,Unknown,29.9,16.0,86.0,38.6,0.0,7.2,8.6,5.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),22.95,13.9,12.95,62.3,47.4,0,1.056,0.2393,0.9709,19.35,19.6,56.5,74.9,0.0,48.2,9.35,9.6,0.6,0.6,0,0,0
1987,3,0.6,Unknown,31.6,17.2,82.9,44.0,0.0,6.5,9.5,5.3,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),24.4,14.4,14.4,63.45,38.9,0,1.117,0.3546,0.935,22.95,19.35,62.3,56.5,0.0,0.0,12.95,9.35,0.6,0.6,0,0,0
1987,4,0.6,Unknown,31.2,15.1,86.7,32.9,24.0,5.4,10.7,5.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),23.15,16.1,13.15,59.8,53.8,0,1.14,0.4647,0.8855,24.4,22.95,63.45,62.3,0.0,0.0,14.4,12.95,0.6,0.6,0,0,0
1987,5,0.6,Unknown,32.2,11.2,62.4,19.0,0.0,4.6,11.1,4.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),21.7,21.0,11.7,40.7,43.4,0,1.539,0.5681,0.823,23.15,24.4,59.8,63.45,24.0,0.0,13.15,14.4,0.6,0.6,0,0,0
1987,6,0.6,Unknown,31.1,9.4,57.3,17.7,0.0,5.7,11.2,5.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),20.25,21.7,10.25,37.5,39.6,0,1.484,0.6631,0.7485,21.7,23.15,40.7,59.8,0.0,24.0,11.7,13.15,0.6,0.6,0,0,0
1987,7,0.6,Unknown,33.2,15.1,52.0,19.6,0.0,6.7,10.6,6.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),24.15,18.1,14.15,35.8,32.4,0,1.933,0.7485,0.6631,20.25,21.7,37.5,40.7,0.0,0.0,10.25,11.7,0.6,0.6,0,0,0
1987,8,0.6,Unknown,32.7,18.3,68.7,29.9,3.8,9.6,9.0,6.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),25.5,14.4,15.5,49.3,38.8,0,1.654,0.823,0.5681,24.15,20.25,35.8,37.5,0.0,0.0,14.15,10.25,0.6,0.6,0,0,0
1987,9,0.6,Unknown,33.9,13.9,46.9,15.4,0.0,7.7,11.1,6.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),23.9,20.0,13.9,31.15,31.5,0,2.042,0.8855,0.4647,25.5,24.15,49.3,35.8,3.8,0.0,15.5,14.15,0.6,0.6,0,0,0
1987,10,0.6,Unknown,34.4,17.3,58.4,18.6,6.4,6.9,9.6,6.6,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),25.85,17.1,15.85,38.5,39.8,0,2.049,0.935,0.3546,23.9,25.5,31.15,49.3,0.0,3.8,13.9,15.5,0.6,0.6,0,0,0
1987,11,0.6,Unknown,34.9,19.6,51.6,20.0,0.0,9.3,10.9,8.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.25,15.3,17.25,35.8,31.6,0,2.323,0.9709,0.2393,25.85,23.9,38.5,31.15,6.4,0.0,15.85,13.9,0.6,0.6,0,0,0
1987,12,0.6,Unknown,37.8,18.7,28.1,9.6,0.0,7.9,10.9,11.2,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.25,19.1,18.25,18.85,18.5,0,3.112,0.9927,0.1205,27.25,25.85,35.8,38.5,0.0,6.4,17.25,15.85,0.6,0.6,0,0,0
1987,13,0.6,Unknown,39.2,21.4,37.9,12.3,0.0,6.7,9.6,10.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),30.3,17.8,20.3,25.1,25.6,0,3.233,1.0,-0.0,28.25,27.25,18.85,35.8,0.0,0.0,18.25,17.25,0.6,0.6,0,0,0
1987,14,0.6,Unknown,40.8,22.7,23.9,11.4,0.0,8.0,10.6,11.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),31.75,18.1,21.75,17.65,12.5,0,3.86,0.9927,-0.1205,30.3,28.25,25.1,18.85,0.0,0.0,20.3,18.25,0.6,0.6,0,0,0
1987,15,0.6,Unknown,39.0,21.7,34.6,12.0,0.0,12.2,11.4,14.2,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),30.35,17.3,20.35,23.3,22.6,0,3.32,0.9709,-0.2393,31.75,30.3,17.65,25.1,0.0,0.0,21.75,20.3,0.6,0.6,0,0,0
1987,16,0.6,Unknown,41.8,23.7,30.3,11.4,0.0,9.2,11.0,13.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),32.75,18.1,22.75,20.85,18.9,0,3.926,0.935,-0.3546,30.35,31.75,23.3,17.65,0.0,0.0,20.35,21.75,0.6,0.6,0,0,0
1987,17,0.6,Unknown,41.4,23.3,30.7,9.1,0.0,10.8,11.4,15.3,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),32.35,18.1,22.35,19.9,21.6,0,3.884,0.8855,-0.4647,32.75,30.35,20.85,23.3,0.0,0.0,22.75,20.35,0.6,0.6,0,0,0
1987,18,0.6,Unknown,40.0,23.1,30.3,10.4,0.0,11.2,11.0,12.7,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),31.55,16.9,21.55,20.35,19.9,0,3.692,0.823,-0.5681,32.35,32.75,19.9,20.85,0.0,0.0,22.35,22.75,0.6,0.6,0,0,0
1987,19,0.6,Unknown,39.3,25.6,44.1,21.3,0.0,10.2,9.7,14.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),32.45,13.7,22.45,32.7,22.8,0,3.282,0.7485,-0.6631,31.55,32.35,20.35,19.9,0.0,0.0,21.55,22.35,0.6,0.6,0,0,0
1987,20,0.6,Unknown,38.7,23.4,56.3,20.7,12.2,10.0,7.5,9.2,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),31.05,15.3,21.05,38.5,35.6,0,2.771,0.6631,-0.7485,32.45,31.55,32.7,20.35,0.0,0.0,22.45,21.55,0.6,0.6,0,0,0
1987,21,0.6,Unknown,41.4,24.4,49.1,17.9,2.3,11.5,9.5,11.7,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),32.9,17.0,22.9,33.5,31.2,0,3.326,0.5681,-0.823,31.05,32.45,38.5,32.7,12.2,0.0,21.05,22.45,0.6,0.6,0,0,0
1987,22,0.6,Unknown,41.1,26.9,36.1,18.0,0.0,11.1,10.1,13.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),34.0,14.2,24.0,27.05,18.1,0,3.88,0.4647,-0.8855,32.9,31.05,33.5,38.5,2.3,12.2,22.9,21.05,0.6,0.6,0,0,0
1987,23,0.6,Unknown,39.1,26.6,58.4,26.9,2.4,16.9,9.2,13.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),32.85,12.5,22.85,42.65,31.5,0,2.861,0.3546,-0.935,34.0,32.9,27.05,33.5,0.0,2.3,24.0,22.9,0.6,0.6,0,0,0
1987,24,0.6,Unknown,36.6,24.4,75.1,46.1,89.0,15.9,7.5,9.2,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),30.5,12.2,20.5,60.6,29.0,0,1.72,0.2393,-0.9709,32.85,34.0,42.65,27.05,2.4,0.0,22.85,24.0,0.6,0.6,0,0,0
1987,25,0.6,Unknown,35.5,24.7,74.9,43.3,7.0,11.3,8.9,7.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),30.1,10.8,20.1,59.1,31.6,0,1.745,0.1205,-0.9927,30.5,32.85,60.6,42.65,89.0,2.4,20.5,22.85,0.6,0.6,0,0,0
1987,26,0.6,Unknown,36.7,23.7,83.9,42.9,27.0,7.6,10.0,8.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),30.2,13.0,20.2,63.4,41.0,0,1.571,-0.0,-1.0,30.1,30.5,59.1,60.6,7.0,89.0,20.1,20.5,0.6,0.6,0,0,0
1987,27,0.6,Unknown,31.3,23.7,84.9,71.3,59.0,10.0,2.3,5.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.5,7.6,17.5,78.1,13.6,0,0.804,-0.1205,-0.9927,30.2,30.1,63.4,59.1,27.0,7.0,20.2,20.1,0.6,0.6,0,0,0
1987,28,0.6,Unknown,32.2,23.3,83.0,49.3,40.4,8.2,6.0,4.4,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.75,8.9,17.75,66.15,33.7,0,1.261,-0.2393,-0.9709,27.5,30.2,78.1,63.4,59.0,27.0,17.5,20.2,0.6,0.6,0,0,0
1987,29,0.6,Unknown,34.3,23.5,77.7,45.9,2.4,10.4,4.7,7.5,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.9,10.8,18.9,61.8,31.8,0,1.521,-0.3546,-0.935,27.75,27.5,66.15,78.1,40.4,59.0,17.75,17.5,0.6,0.6,0,0,0
1987,30,0.6,Unknown,32.8,24.0,83.0,54.1,30.8,10.7,6.3,5.4,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.4,8.8,18.4,68.55,28.9,0,1.217,-0.4647,-0.8855,28.9,27.75,61.8,66.15,2.4,40.4,18.9,17.75,0.6,0.6,0,0,0
1987,31,0.6,Unknown,35.3,24.1,79.3,44.3,2.0,11.3,7.7,8.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),29.7,11.2,19.7,61.8,35.0,0,1.593,-0.5681,-0.823,28.4,28.9,68.55,61.8,30.8,2.4,18.4,18.9,0.6,0.6,0,0,0
1987,32,0.6,Unknown,29.7,22.6,91.6,75.4,122.5,9.6,3.3,3.9,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),26.15,7.1,16.15,83.5,16.2,1,0.56,-0.6631,-0.7485,29.7,28.4,61.8,68.55,2.0,30.8,19.7,18.4,0.6,0.6,0,0,0
1987,33,0.6,Unknown,31.7,23.2,84.9,67.9,125.8,7.2,7.3,4.7,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.45,8.5,17.45,76.4,17.0,0,0.864,-0.7485,-0.6631,26.15,29.7,83.5,61.8,122.5,2.0,16.15,19.7,0.6,0.6,0,0,0
1987,34,0.86,Unknown,30.0,23.0,88.6,76.9,78.2,11.1,2.3,4.2,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),26.5,7.0,16.5,82.75,11.7,1,0.597,-0.823,-0.5681,27.45,26.15,76.4,83.5,125.8,122.5,17.45,16.15,0.6,0.6,0,0,0
1987,35,0.73,Unknown,30.2,23.1,85.7,67.9,21.5,13.0,2.6,3.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),26.65,7.1,16.65,76.8,17.8,1,0.81,-0.8855,-0.4647,26.5,27.45,82.75,76.4,78.2,125.8,16.5,17.45,0.86,0.6,0,0,0
1987,36,1.49,Unknown,32.9,22.6,82.3,46.3,0.0,9.5,9.1,6.3,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.75,10.3,17.75,64.3,36.0,0,1.33,-0.935,-0.3546,26.65,26.5,76.8,82.75,21.5,78.2,16.65,16.5,0.73,0.86,0,0,0
1987,37,4.13,Unknown,35.2,22.6,83.0,40.1,0.0,10.7,7.2,8.8,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),28.9,12.6,18.9,61.55,42.9,0,1.531,-0.9709,-0.2393,27.75,26.65,64.3,76.8,0.0,21.5,17.75,16.65,1.49,0.73,0,2,0
1987,38,4.33,Unknown,36.7,23.2,72.4,30.9,3.8,6.5,10.3,8.7,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),29.95,13.5,19.95,51.65,41.5,0,2.046,-0.9927,-0.1205,28.9,27.75,61.55,64.3,0.0,0.0,18.9,17.75,4.13,1.49,0,2,0
1987,39,2.73,Unknown,36.8,23.4,77.0,36.9,2.3,5.1,7.5,7.4,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),30.1,13.4,20.1,56.95,40.1,0,1.837,-1.0,-0.0,29.95,28.9,51.65,61.55,3.8,0.0,19.95,18.9,4.33,4.13,0,1,0
1987,40,4.0,Unknown,32.2,22.1,90.4,61.9,85.2,6.2,6.9,5.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),27.15,10.1,17.15,76.15,28.5,1,0.858,-0.9927,0.1205,30.1,29.95,56.95,51.65,2.3,3.8,20.1,19.95,2.73,4.33,0,2,0
1987,41,4.13,Unknown,33.9,19.1,87.4,37.1,7.0,3.6,11.1,5.1,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),26.5,14.8,16.5,62.25,50.3,0,1.307,-0.9709,0.2393,27.15,30.1,76.15,56.95,85.2,2.3,17.15,20.1,4.0,2.73,0,2,0
1987,42,4.46,Unknown,32.0,21.3,85.3,50.3,19.2,7.9,8.4,5.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),26.65,10.7,16.65,67.8,35.0,0,1.125,-0.935,0.3546,26.5,27.15,62.25,76.15,7.0,85.2,16.5,17.15,4.13,4.0,0,2,0
1987,43,2.26,Unknown,32.7,15.1,78.7,27.9,0.0,5.2,11.4,6.2,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),23.9,17.6,13.9,53.3,50.8,0,1.385,-0.8855,0.4647,26.65,26.5,67.8,62.25,19.2,7.0,16.65,16.5,4.46,4.13,0,1,0
1987,44,1.73,Unknown,30.6,15.7,77.0,34.3,0.0,7.4,8.5,6.2,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),23.15,14.9,13.15,55.65,42.7,0,1.257,-0.823,0.5681,23.9,26.65,53.3,67.8,0.0,19.2,13.9,16.65,2.26,4.46,0,1,0
1987,45,2.4,Unknown,31.6,16.6,80.1,39.1,4.0,6.2,9.5,4.5,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),24.1,15.0,14.1,59.6,41.0,0,1.213,-0.7485,0.6631,23.15,23.9,55.65,53.3,0.0,0.0,13.15,13.9,1.73,2.26,0,1,0
1987,46,2.46,Unknown,29.7,20.3,85.9,63.0,30.2,7.6,3.5,3.4,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),25.0,9.4,15.0,74.45,22.9,1,0.809,-0.6631,0.7485,24.1,23.15,59.6,55.65,4.0,0.0,14.1,13.15,2.4,1.73,0,1,0
1987,47,1.73,Unknown,29.6,15.8,91.6,43.6,6.6,4.4,9.4,3.6,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),22.7,13.8,12.7,67.6,48.0,0,0.894,-0.5681,0.823,25.0,24.1,74.45,59.6,30.2,4.0,15.0,14.1,2.46,2.4,0,1,0
1987,48,1.73,Unknown,30.9,11.4,82.1,26.6,0.0,3.7,11.1,4.0,Unknown,Pharbhani,Cotton,Whitefly (Number/ 3 leaves),21.15,19.5,11.15,54.35,55.5,0,1.146,-0.4647,0.8855,22.7,25.0,67.6,74.45,6.6,30.2,12.7,15.0,1.73,2.46,0,1,0
